3	50	25	C026	3	1	2
3	51	25	C026	4	1	3
3	52	25	C026	5	0	3
3	53	25	C026	6	0	2
3	54	25	C026	7	0	1
3	55	25	C026	8	0	0
3	40	26	C027	1	1	0
3	41	26	C027	2	1	1
3	42	26	C027	3	1	2
3	43	26	C027	4	1	3
3	44	26	C027	5	0	3
3	45	26	C027	6	0	2
3	46	26	C027	7	0	1
3	47	26	C027	8	0	0
3	32	27	C028	1	1	0
3	33	27	C028	2	1	1
3	34	27	C028	3	1	2
3	35	27	C028	4	1	3
3	36	27	C028	5	0	3
3	37	27	C028	6	0	2
3	38	27	C028	7	0	1
3	39	27	C028	8	0	0
3	24	28	C029	1	1	0
3	25	28	C029	2	1	1
3	26	28	C029	3	1	2
3	27	28	C029	4	1	3
3	28	28	C029	5	0	3
3	29	28	C029	6	0	2
3	30	28	C029	7	0	1
3	31	28	C029	8	0	0
3	16	29	C069	1	1	0
3	17	29	C069	2	1	1
3	18	29	C069	3	1	2
3	19	29	C069	4	1	3
3	20	29	C069	5	0	3
3	21	29	C069	6	0	2
3	22	29	C069	7	0	1
3	23	29	C069	8	0	0
3	8	30	C031	1	1	0
3	9	30	C031	2	1	1
3	10	30	C031	3	1	2
3	11	30	C031	4	1	3
3	12	30	C031	5	0	3
3	13	30	C031	6	0	2
3	14	30	C031	7	0	1
3	15	30	C031	8	0	0
3	0	31	C032	1	1	0
3	1	31	C032	2	1	1
3	2	31	C032	3	1	2
3	3	31	C032	4	1	3
3	4	31	C032	5	0	3
3	5	31	C032	6	0	2
3	6	31	C032	7	0	1
3	7	31	C032	8	0	0
4	56	32	C033	1	1	0
4	57	32	C033	2	1	1
4	58	32	C033	3	1	2
4	59	32	C033	4	1	3
4	60	32	C033	5	0	3
4	61	32	C033	6	0	2
4	62	32	C033	7	0	1
4	63	32	C033	8	0	0
4	48	33	C034	1	1	0
4	49	33	C034	2	1	1
4	50	33	C034	3	1	2
4	51	33	C034	4	1	3
4	52	33	C034	5	0	3
4	53	33	C034	6	0	2
4	54	33	C034	7	0	1
4	55	33	C034	8	0	0
4	40	34	C035	1	1	0
4	41	34	C035	2	1	1
4	42	34	C035	3	1	2
4	43	34	C035	4	1	3
4	44	34	C035	5	0	3
4	45	34	C035	6	0	2
4	46	34	C035	7	0	1
4	47	34	C035	8	0	0
4	32	35	C036	1	1	0
4	33	35	C036	2	1	1
4	34	35	C036	3	1	2
4	35	35	C036	4	1	3
4	36	35	C036	5	0	3
4	37	35	C036	6	0	2
4	38	35	C036	7	0	1
4	39	35	C036	8	0	0
4	24	36	C037	1	1	0
4	25	36	C037	2	1	1
4	26	36	C037	3	1	2
4	27	36	C037	4	1	3
4	28	36	C037	5	0	3
4	29	36	C037	6	0	2
4	30	36	C037	7	0	1
4	31	36	C037	8	0	0
4	16	37	C038	1	1	0
4	17	37	C038	2	1	1
4	18	37	C038	3	1	2
4	19	37	C038	4	1	3
4	20	37	C038	5	0	3
4	21	37	C038	6	0	2
4	22	37	C038	7	0	1
4	23	37	C038	8	0	0
4	8	38	C039	1	1	0
4	9	38	C039	2	1	1
4	10	38	C039	3	1	2
4	11	38	C039	4	1	3
4	12	38	C039	5	0	3
4	13	38	C039	6	0	2
4	14	38	C039	7	0	1
4	15	38	C039	8	0	0
4	0	39	C040	1	1	0
4	1	39	C040	2	1	1
4	2	39	C040	3	1	2
4	3	39	C040	4	1	3
4	4	39	C040	5	0	3
4	5	39	C040	6	0	2
4	6	39	C040	7	0	1
4	7	39	C040	8	0	0
5	56	40	C041	1	1	0
5	57	40	C041	2	1	1
5	58	40	C041	3	1	2
5	59	40	C041	4	1	3
5	60	40	C041	5	0	3
5	61	40	C041	6	0	2
5	62	40	C041	7	0	1
5	63	40	C041	8	0	0
5	48	41	C042	1	1	0
5	49	41	C042	2	1	1
5	50	41	C042	3	1	2
5	51	41	C042	4	1	3
5	52	41	C042	5	0	3
5	53	41	C042	6	0	2
5	54	41	C042	7	0	1
5	55	41	C042	8	0	0
5	40	42	C043	1	1	0
5	41	42	C043	2	1	1
5	42	42	C043	3	1	2
5	43	42	C043	4	1	3
5	44	42	C043	5	0	3
5	45	42	C043	6	0	2
5	46	42	C043	7	0	1
5	47	42	C043	8	0	0
5	32	43	C044	1	1	0
5	33	43	C044	2	1	1
5	34	43	C044	3	1	2
5	35	43	C044	4	1	3
5	36	43	C044	5	0	3
5	37	43	C044	6	0	2
5	38	43	C044	7	0	1
5	39	43	C044	8	0	0
5	24	44	C045	1	1	0
5	25	44	C045	2	1	1
5	26	44	C045	3	1	2
5	27	44	C045	4	1	3
5	28	44	C045	5	0	3
5	29	44	C045	6	0	2
5	30	44	C045	7	0	1
5	31	44	C045	8	0	0
5	16	45	C046	1	1	0
5	17	45	C046	2	1	1
5	18	45	C046	3	1	2
5	19	45	C046	4	1	3
5	20	45	C046	5	0	3
5	21	45	C046	6	0	2
5	22	45	C046	7	0	1
5	23	45	C046	8	0	0
5	8	46	C047	1	1	0
5	9	46	C047	2	1	1
5	10	46	C047	3	1	2
5	11	46	C047	4	1	3
5	12	46	C047	5	0	3
5	13	46	C047	6	0	2
5	14	46	C047	7	0	1
5	15	46	C047	8	0	0
5	0	47	C048	1	1	0
5	1	47	C048	2	1	1
5	2	47	C048	3	1	2
5	3	47	C048	4	1	3
5	4	47	C048	5	0	3
5	5	47	C048	6	0	2
5	6	47	C048	7	0	1
5	7	47	C048	8	0	0
6	56	48	C049	1	1	0
6	57	48	C049	2	1	1
6	58	48	C049	3	1	2
6	59	48	C049	4	1	3
6	60	48	C049	5	0	3
6	61	48	C049	6	0	2
6	62	48	C049	7	0	1
6	63	48	C049	8	0	0
6	48	49	C050	1	1	0
6	49	49	C050	2	1	1
6	50	49	C050	3	1	2
6	51	49	C050	4	1	3
6	52	49	C050	5	0	3
6	53	49	C050	6	0	2
6	54	49	C050	7	0	1
6	55	49	C050	8	0	0
6	40	50	C051	1	1	0
6	41	50	C051	2	1	1
6	42	50	C051	3	1	2
6	43	50	C051	4	1	3
6	44	50	C051	5	0	3
6	45	50	C051	6	0	2
6	46	50	C051	7	0	1
6	47	50	C051	8	0	0
6	32	51	C052	1	1	0
6	33	51	C052	2	1	1
6	34	51	C052	3	1	2
6	35	51	C052	4	1	3
6	36	51	C052	5	0	3
6	37	51	C052	6	0	2
6	38	51	C052	7	0	1
6	39	51	C052	8	0	0
6	24	52	C053	1	1	0
6	25	52	C053	2	1	1
6	26	52	C053	3	1	2
6	27	52	C053	4	1	3
6	28	52	C053	5	0	3
6	29	52	C053	6	0	2
6	30	52	C053	7	0	1
6	31	52	C053	8	0	0
6	16	53	C054	1	1	0
6	17	53	C054	2	1	1
6	18	53	C054	3	1	2
6	19	53	C054	4	1	3
6	20	53	C054	5	0	3
6	21	53	C054	6	0	2
6	22	53	C054	7	0	1
6	23	53	C054	8	0	0
6	8	54	C055	1	1	0
6	9	54	C055	2	1	1
6	10	54	C055	3	1	2
6	11	54	C055	4	1	3
6	12	54	C055	5	0	3
6	13	54	C055	6	0	2
6	14	54	C055	7	0	1
6	15	54	C055	8	0	0
6	0	55	C056	1	1	0
6	1	55	C056	2	1	1
6	2	55	C056	3	1	2
6	3	55	C056	4	1	3
6	4	55	C056	5	0	3
6	5	55	C056	6	0	2
6	6	55	C056	7	0	1
6	7	55	C056	8	0	0
7	56	56	C057	1	1	0
7	57	56	C057	2	1	1
7	58	56	C057	3	1	2
7	59	56	C057	4	1	3
7	60	56	C057	5	0	3
7	61	56	C057	6	0	2
7	62	56	C057	7	0	1
7	63	56	C057	8	0	0
7	48	57	C058	1	1	0
7	49	57	C058	2	1	1
7	50	57	C058	3	1	2
7	51	57	C058	4	1	3
7	52	57	C058	5	0	3
7	53	57	C058	6	0	2
7	54	57	C058	7	0	1
7	55	57	C058	8	0	0
7	40	58	C059	1	1	0
7	41	58	C059	2	1	1
7	42	58	C059	3	1	2
7	43	58	C059	4	1	3
7	44	58	C059	5	0	3
7	45	58	C059	6	0	2
7	46	58	C059	7	0	1
7	47	58	C059	8	0	0
7	32	59	C060	1	1	0
7	33	59	C060	2	1	1
7	34	59	C060	3	1	2
7	35	59	C060	4	1	3
7	36	59	C060	5	0	3
7	37	59	C060	6	0	2
7	38	59	C060	7	0	1
7	39	59	C060	8	0	0
7	24	60	C061	1	1	0
7	25	60	C061	2	1	1
7	26	60	C061	3	1	2
7	27	60	C061	4	1	3
7	28	60	C061	5	0	3
7	29	60	C061	6	0	2
7	30	60	C061	7	0	1
7	31	60	C061	8	0	0
7	16	61	C062	1	1	0
7	17	61	C062	2	1	1
7	18	61	C062	3	1	2
7	19	61	C062	4	1	3
7	20	61	C062	5	0	3
7	21	61	C062	6	0	2
7	22	61	C062	7	0	1
7	23	61	C062	8	0	0
7	8	62	C063	1	1	0
7	9	62	C063	2	1	1
7	10	62	C063	3	1	2
7	11	62	C063	4	1	3
7	12	62	C063	5	0	3
7	13	62	C063	6	0	2
7	14	62	C063	7	0	1
7	15	62	C063	8	0	0
7	0	63	C064	1	1	0
7	1	63	C064	2	1	1
7	2	63	C064	3	1	2
7	3	63	C064	4	1	3
7	4	63	C064	5	0	3
7	5	63	C064	6	0	2
7	6	63	C064	7	0	1
7	7	63	C064	8	0	0
